team,coach,source,career_ncaa_pre,career_s16_pre,career_ff_pre,career_titles_pre,school_ncaa_pre,school_s16_pre,school_ff_pre,school_titles_pre,coach_resume_points_pre,coach_tourney_score
BYU,Mark Pope,sports_reference_2024_coaches,1,0,0,0,1,0,0,0,1,0.5718
Valparaiso,Roger Powell Jr.,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Idaho,Alex Pribble,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Murray St.,Steve Prohm,sports_reference_2024_coaches,4,1,0,0,1,0,0,0,6,0.8428
Winthrop,Mark Prosser,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
North Alabama,Tony Pujol,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Evansville,David Ragland,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Lehigh,Brett Reed,sports_reference_2024_coaches,2,0,0,0,2,0,0,0,2,0.6829
Penn St.,Mike Rhoades,sports_reference_2024_coaches,3,0,0,0,0,0,0,0,3,0.7412
Monmouth,King Rice,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Boise St.,Leon Rice,sports_reference_2024_coaches,4,0,0,0,4,0,0,0,4,0.7818
Louisiana-Monroe,Keith Richard,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Furman,Bob Richey,sports_reference_2024_coaches,1,0,0,0,1,0,0,0,1,0.5718
North Dakota St.,David Richman,sports_reference_2024_coaches,2,0,0,0,2,0,0,0,2,0.6829
UT-Martin,Ryan Ridder,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Eastern Washington,David Riley,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
South Alabama,Richie Riley,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Cleveland St.,Daniyal Robinson,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Pepperdine,Lorenzo Romar,sports_reference_2024_coaches,7,3,0,0,0,0,0,0,13,0.9201
North Carolina A&T,Monte Ross,sports_reference_2024_coaches,1,0,0,0,0,0,0,0,1,0.5718
Nicholls State,Tevon Saddler,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Houston,Kelvin Sampson,sports_reference_2024_coaches,19,7,2,0,5,4,1,0,41,0.9837
Binghamton,Levell Sanders,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
North Dakota,Paul Sather,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
ETSU,Brooks Savage,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Indiana State,Josh Schertz,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Duke,Jon Scheyer,sports_reference_2024_coaches,1,0,0,0,1,0,0,0,1,0.5718
St. Bonaventure,Mark Schmidt,sports_reference_2024_coaches,3,0,0,0,3,0,0,0,3,0.7412
East Carolina,Michael Schwartz,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Air Force,Joe Scott,sports_reference_2024_coaches,1,0,0,0,1,0,0,0,1,0.5718
Kansas,Bill Self,sports_reference_2024_coaches,24,14,4,2,19,11,4,2,84,0.9932
Central Connecticut,Patrick Sellers,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Santa Clara,Herb Sendek,sports_reference_2024_coaches,8,1,0,0,0,0,0,0,10,0.9024
Kent St.,Rob Senderoff,sports_reference_2024_coaches,2,0,0,0,2,0,0,0,2,0.6829
Texas A&M-Corpus Christi,Jim Shaw,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Notre Dame,Micah Shrewsberry,sports_reference_2024_coaches,1,0,0,0,0,0,0,0,1,0.5718
UNC Wilmington,Takayo Siddle,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Eastern Illinois,Marty Simmons,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Bowling Green,Todd Simon,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
American,Duane Simpkins,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Towson,Pat Skerry,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
George Mason,Tony Skinn,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
New Orleans,Mark Slessinger,sports_reference_2024_coaches,1,0,0,0,1,0,0,0,1,0.5718
Marquette,Shaka Smart,sports_reference_2024_coaches,10,1,1,0,2,0,0,0,16,0.935
Northern Colorado,Steve Smiley,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Prairie View,Byron Smith,sports_reference_2024_coaches,1,0,0,0,1,0,0,0,1,0.5718
Utah,Craig Smith,sports_reference_2024_coaches,2,0,0,0,0,0,0,0,2,0.6829
Cal Poly,John Smith,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Washington St.,Kyle Smith,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Drexel,Zach Spiker,sports_reference_2024_coaches,1,0,0,0,1,0,0,0,1,0.5718
Morehead St.,Preston Spradlin,sports_reference_2024_coaches,1,0,0,0,1,0,0,0,1,0.5718
Oral Roberts,Russell Springmann,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Utah St.,Danny Sprinkle,sports_reference_2024_coaches,2,0,0,0,0,0,0,0,2,0.6829
Vanderbilt,Jerry Stackhouse,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Miami OH,Travis Steele,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Western Michigan,Dwayne Stephens,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Coppin State,Larry Stewart,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Georgia Tech,Damon Stoudamire,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
LIU,Rod Strickland,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Kansas St.,Jerome Tang,sports_reference_2024_coaches,1,1,0,0,1,1,0,0,3,0.7412
Abilene Christian,Brette Tanner,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
St. Thomas,John Tauer,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Elon,Billy Taylor,sports_reference_2024_coaches,1,0,0,0,0,0,0,0,1,0.5718
Cal St. Fullerton,Dedrique Taylor,sports_reference_2024_coaches,2,0,0,0,2,0,0,0,2,0.6829
Texas,Rodney Terry,sports_reference_2024_coaches,2,1,0,0,1,1,0,0,4,0.7818
Bethune-Cookman,Reggie Theus,sports_reference_2024_coaches,1,0,0,0,0,0,0,0,1,0.5718
Oregon St.,Wayne Tinkle,sports_reference_2024_coaches,5,1,0,0,2,1,0,0,7,0.874
Robert Morris,Andrew Toole,sports_reference_2024_coaches,1,0,0,0,1,0,0,0,1,0.5718
UT Arlington,KT Turner,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
UC-Irvine,Russ Turner,sports_reference_2024_coaches,2,0,0,0,2,0,0,0,2,0.6829
Illinois,Brad Underwood,sports_reference_2024_coaches,7,0,0,0,3,0,0,0,7,0.874
Fordham,Keith Urgo,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Loyola Chicago,Drew Valentine,sports_reference_2024_coaches,1,0,0,0,1,0,0,0,1,0.5718
Seattle,Chris Victor,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Little Rock,Darrell Walker,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Bradley,Brian Wardle,sports_reference_2024_coaches,1,0,0,0,1,0,0,0,1,0.5718
Delaware State,Stan Waterman,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Georgia,Michael White,sports_reference_2024_coaches,4,1,0,0,0,0,0,0,6,0.8428
Green Bay,Sundance Wicks,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Maryland,Kevin Willard,sports_reference_2024_coaches,6,0,0,0,1,0,0,0,6,0.8428
Texas A&M,Buzz Williams,sports_reference_2024_coaches,9,4,0,0,1,0,0,0,17,0.9417
Jackson State,Mo Williams,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
VMI,Andrew Wilson,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Canisius,Reggie Witherspoon,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Indiana,Mike Woodson,sports_reference_2024_coaches,2,0,0,0,2,0,0,0,2,0.6829
Denver,Jeff Wulbrun,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Illinois Chicago,Luke Yaklich,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
Virginia Tech,Mike Young,sports_reference_2024_coaches,7,0,0,0,2,0,0,0,7,0.874
East Texas A&M,Jaret von Rosenberg,sports_reference_2024_coaches,0,0,0,0,0,0,0,0,0,0.2493
