team,coach,source,career_ncaa_pre,career_s16_pre,career_ff_pre,career_titles_pre,school_ncaa_pre,school_s16_pre,school_ff_pre,school_titles_pre,coach_resume_points_pre,coach_tourney_score
Charleston Southern,Barclay Radebaugh,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Weber State,Randy Rahe,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
Mississippi St.,Rick Ray,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Lehigh,Brett Reed,sports_reference_2014_coaches,2,0,0,0,2,0,0,0,2,0.6601
Portland,Eric Reveno,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
UNLV,Dave Rice,sports_reference_2014_coaches,2,0,0,0,2,0,0,0,2,0.6601
Monmouth,King Rice,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Boise St.,Leon Rice,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
Louisiana-Monroe,Keith Richard,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Missouri-Kansas City,Kareem Richardson,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Alcorn State,Luther Riley,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Prairie View,Byron Rimm II,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Oregon St.,Craig Robinson,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Southern Utah,Nick Robinson,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Washington,Lorenzo Romar,sports_reference_2014_coaches,7,3,0,0,6,3,0,0,13,0.9108
BYU,Dave Rose,sports_reference_2014_coaches,6,1,0,0,6,1,0,0,8,0.8484
Delaware,Monte Ross,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Wisconsin,Bo Ryan,sports_reference_2014_coaches,12,5,0,0,12,5,0,0,22,0.9518
St. Bonaventure,Mark Schmidt,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
Denver,Joe Scott,sports_reference_2014_coaches,1,0,0,0,0,0,0,0,1,0.5496
Kansas,Bill Self,sports_reference_2014_coaches,15,10,2,1,10,7,2,1,51,0.9802
Samford,Bennie Seltzer,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Arizona St.,Herb Sendek,sports_reference_2014_coaches,7,1,0,0,1,0,0,0,9,0.8612
Kent St.,Rob Senderoff,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
William & Mary,Tony Shaver,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Little Rock,Steve Shields,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
Wyoming,Larry Shyatt,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
McNeese St.,Dave Simmons,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Evansville,Marty Simmons,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Towson,Pat Skerry,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
New Orleans,Mark Slessinger,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Youngstown State,Jerry Slocum,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
VCU,Shaka Smart,sports_reference_2014_coaches,3,1,1,0,3,1,1,0,9,0.8612
Loyola MD,G.G. Smith,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Columbia,Kyle Smith,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Texas Tech,Tubby Smith,sports_reference_2014_coaches,17,9,1,1,0,0,0,0,47,0.9773
Army,Zach Spiker,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Eastern Illinois,Jay Spoonhour,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Vanderbilt,Kevin Stallings,sports_reference_2014_coaches,8,2,0,0,6,2,0,0,12,0.898
Oral Roberts,Scott Sutton,sports_reference_2014_coaches,3,0,0,0,3,0,0,0,3,0.7295
Cal St. Fullerton,Dedrique Taylor,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Fresno St.,Rodney Terry,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Cal St. Northridge,Reggie Theus,sports_reference_2014_coaches,1,0,0,0,0,0,0,0,1,0.5496
UMBC,Aki Thomas,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
UTSA,Brooks Thompson,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
Georgetown,John Thompson III,sports_reference_2014_coaches,9,2,1,0,7,2,1,0,17,0.9377
Montana,Wayne Tinkle,sports_reference_2014_coaches,3,0,0,0,3,0,0,0,3,0.7295
Robert Morris,Andrew Toole,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Maryland,Mark Turgeon,sports_reference_2014_coaches,5,1,0,0,0,0,0,0,7,0.8357
UC-Irvine,Russ Turner,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Southern Miss,Donnie Tyndall,sports_reference_2014_coaches,2,0,0,0,0,0,0,0,2,0.6601
Stephen F. Austin,Brad Underwood,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Idaho,Don Verlin,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Pacific,Ron Verlin,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Chattanooga,Will Wade,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
San Francisco,Rex Walters,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Green Bay,Brian Wardle,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Jacksonville,Cliff Warren,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Cleveland St.,Gary Waters,sports_reference_2014_coaches,3,0,0,0,1,0,0,0,3,0.7295
Kansas St.,Bruce Weber,sports_reference_2014_coaches,9,3,1,0,1,0,0,0,19,0.9462
Louisiana Tech,Michael White,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Ball State,James Whitford,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Seton Hall,Kevin Willard,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
UCSB,Bob Williams,sports_reference_2014_coaches,3,0,0,0,3,0,0,0,3,0.7295
Marquette,Buzz Williams,sports_reference_2014_coaches,5,3,0,0,5,3,0,0,11,0.8824
Stetson,Corey Williams,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
North Carolina,Roy Williams,sports_reference_2014_coaches,23,15,7,2,9,6,3,2,97,0.9972
Tennessee State,Travis Williams,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Pepperdine,Marty Wilson,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Texas A&M-Corpus Christi,Willis Wilson,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
San Jose State,Dave Wojcik,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Charleston,Doug Wojcik,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Morehead St.,Sean Woods,sports_reference_2014_coaches,1,0,0,0,0,0,0,0,1,0.5496
Maine,Ted Woodward,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Villanova,Jay Wright,sports_reference_2014_coaches,10,4,1,0,8,4,1,0,22,0.9518
Southeastern Louisiana,Jim Yarbrough,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Wofford,Mike Young,sports_reference_2014_coaches,2,0,0,0,2,0,0,0,2,0.6601
