team,coach,source,career_ncaa_pre,career_s16_pre,career_ff_pre,career_titles_pre,school_ncaa_pre,school_s16_pre,school_ff_pre,school_titles_pre,coach_resume_points_pre,coach_tourney_score
Robert Morris,Mike Rice Jr,sports_reference_2010_coaches,1,0,0,0,1,0,0,0,1,0.5313
Prairie View,Byron Rimm II,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
St. John's,Norm Roberts,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Oregon St.,Craig Robinson,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Lamar,Steve Roccaforte,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Manhattan,Barry Rohrssen,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Washington,Lorenzo Romar,sports_reference_2010_coaches,5,2,0,0,4,2,0,0,9,0.8732
BYU,Dave Rose,sports_reference_2010_coaches,3,0,0,0,3,0,0,0,3,0.7279
Delaware,Monte Ross,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Louisiana Tech,Kerry Rupp,sports_reference_2010_coaches,1,0,0,0,0,0,0,0,1,0.5313
Wisconsin,Bo Ryan,sports_reference_2010_coaches,8,3,0,0,8,3,0,0,14,0.9302
Nebraska,Doc Sadler,sports_reference_2010_coaches,1,0,0,0,0,0,0,0,1,0.5313
Lipscomb,Scott Sanderson,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
St. Bonaventure,Mark Schmidt,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Wyoming,Heath Schroyer,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Denver,Joe Scott,sports_reference_2010_coaches,1,0,0,0,0,0,0,0,1,0.5313
Gardner-Webb,Rick Scruggs,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Kansas,Bill Self,sports_reference_2010_coaches,11,7,1,1,6,4,1,1,37,0.9729
Arizona St.,Herb Sendek,sports_reference_2010_coaches,7,1,0,0,1,0,0,0,9,0.8732
William & Mary,Tony Shaver,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Little Rock,Steve Shields,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Chattanooga,John Shulman,sports_reference_2010_coaches,2,0,0,0,2,0,0,0,2,0.6553
McNeese St.,Dave Simmons,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Evansville,Marty Simmons,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Boston College,Al Skinner Jr,sports_reference_2010_coaches,9,1,0,0,7,1,0,0,11,0.9003
Youngstown State,Jerry Slocum,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
VCU,Shaka Smart,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Alcorn State,Larry Smith,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Minnesota,Tubby Smith,sports_reference_2010_coaches,15,9,1,1,1,0,0,0,45,0.9786
UCF,Kirk Speraw,sports_reference_2010_coaches,4,0,0,0,4,0,0,0,4,0.7764
Army,Zach Spiker,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Southern,Rob Spivery,sports_reference_2010_coaches,3,0,0,0,1,0,0,0,3,0.7279
Vanderbilt,Kevin Stallings,sports_reference_2010_coaches,5,2,0,0,3,2,0,0,9,0.8732
Mississippi St.,Rick Stansbury,sports_reference_2010_coaches,6,0,0,0,6,0,0,0,6,0.8319
Butler,Brad Stevens,sports_reference_2010_coaches,2,0,0,0,2,0,0,0,2,0.6553
UC-Davis,Gary Stewart,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Tennessee Tech,Mike Sutton,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Oral Roberts,Scott Sutton,sports_reference_2010_coaches,3,0,0,0,3,0,0,0,3,0.7279
Chicago State,Benjy Taylor,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Ball State,Billy Taylor,sports_reference_2010_coaches,1,0,0,0,0,0,0,0,1,0.5313
Old Dominion,Blaine Taylor,sports_reference_2010_coaches,4,0,0,0,2,0,0,0,4,0.7764
Florida International,Isiah Thomas III,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Pacific,Bob Thomason,sports_reference_2010_coaches,4,0,0,0,4,0,0,0,4,0.7764
UTSA,Brooks Thompson,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Georgetown,John Thompson III,sports_reference_2010_coaches,5,2,1,0,3,2,1,0,13,0.9245
Samford,Jimmy Tillette,sports_reference_2010_coaches,2,0,0,0,2,0,0,0,2,0.6553
Montana,Wayne Tinkle,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Texas A&M,Mark Turgeon,sports_reference_2010_coaches,3,1,0,0,2,0,0,0,5,0.8077
Morehead St.,Donnie Tyndall,sports_reference_2010_coaches,1,0,0,0,1,0,0,0,1,0.5313
Idaho,Don Verlin,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Fairleigh Dickinson,Greg Vetrone,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
DePaul,Tracy Webster,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
San Francisco,Rex Walters,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Jacksonville,Cliff Warren,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Grambling,Robert Washington,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Cleveland St.,Gary Waters,sports_reference_2010_coaches,3,0,0,0,1,0,0,0,3,0.7279
Stetson,Derek Waugh,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Illinois,Bruce Weber,sports_reference_2010_coaches,7,3,1,0,5,2,1,0,17,0.9402
Loyola Chicago,Jim Whitesell,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Iona,Kevin Willard,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
UCSB,Bob Williams,sports_reference_2010_coaches,1,0,0,0,1,0,0,0,1,0.5313
Marquette,Buzz Williams,sports_reference_2010_coaches,1,0,0,0,1,0,0,0,1,0.5313
Maryland,Gary Williams,sports_reference_2010_coaches,16,9,2,1,13,7,2,1,50,0.9829
North Carolina,Roy Williams,sports_reference_2010_coaches,20,13,7,2,6,4,3,2,90,0.9972
Buffalo,Reggie Witherspoon,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Tulsa,Doug Wojcik,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Mississippi Valley State,Sean Woods,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Maine,Ted Woodward,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
UC-Riverside,Jim Wooldridge,sports_reference_2010_coaches,1,0,0,0,0,0,0,0,1,0.5313
Villanova,Jay Wright,sports_reference_2010_coaches,7,4,1,0,5,4,1,0,19,0.9459
Southeastern Louisiana,Jim Yarbrough,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Georgia Southern,Charlton Young,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Wofford,Mike Young,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
Central Michigan,Ernie Zeigler,sports_reference_2010_coaches,0,0,0,0,0,0,0,0,0,0.2236
