team,coach,source,career_ncaa_pre,career_s16_pre,career_ff_pre,career_titles_pre,school_ncaa_pre,school_s16_pre,school_ff_pre,school_titles_pre,coach_resume_points_pre,coach_tourney_score
Southeast Missouri State,Rick Ray,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Lehigh,Brett Reed,sports_reference_2016_coaches,2,0,0,0,2,0,0,0,2,0.6583
Portland,Eric Reveno,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Rice,Mike Rhoades,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
UNLV,Todd Simon,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Monmouth,King Rice,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Boise St.,Leon Rice,sports_reference_2016_coaches,2,0,0,0,2,0,0,0,2,0.6583
Louisiana-Monroe,Keith Richard,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Missouri-Kansas City,Kareem Richardson,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
North Dakota St.,David Richman,sports_reference_2016_coaches,1,0,0,0,1,0,0,0,1,0.5406
Prairie View,Byron Smith,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Alcorn State,Montez Robinson,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Southern Utah,Nick Robinson,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Washington,Lorenzo Romar,sports_reference_2016_coaches,7,3,0,0,6,3,0,0,13,0.902
BYU,Dave Rose,sports_reference_2016_coaches,8,1,0,0,8,1,0,0,10,0.8585
Delaware,Monte Ross,sports_reference_2016_coaches,1,0,0,0,1,0,0,0,1,0.5406
Southern Miss,Doc Sadler,sports_reference_2016_coaches,1,0,0,0,0,0,0,0,1,0.5406
Houston,Kelvin Sampson,sports_reference_2016_coaches,14,3,1,0,0,0,0,0,24,0.9496
Florida A&M,Byron Samuels,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
St. Bonaventure,Mark Schmidt,sports_reference_2016_coaches,1,0,0,0,1,0,0,0,1,0.5406
UT-Martin,Heath Schroyer,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Denver,Joe Scott,sports_reference_2016_coaches,1,0,0,0,0,0,0,0,1,0.5406
Kansas,Bill Self,sports_reference_2016_coaches,17,10,2,1,12,7,2,1,53,0.9832
Kent St.,Rob Senderoff,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
William & Mary,Tony Shaver,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Wyoming,Larry Shyatt,sports_reference_2016_coaches,1,0,0,0,1,0,0,0,1,0.5406
McNeese St.,Dave Simmons,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Evansville,Marty Simmons,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Towson,Pat Skerry,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Kennesaw St.,Al Skinner Jr,sports_reference_2016_coaches,9,1,0,0,0,0,0,0,11,0.8754
New Orleans,Mark Slessinger,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Youngstown State,Jerry Slocum,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Texas,Shaka Smart,sports_reference_2016_coaches,5,1,1,0,0,0,0,0,11,0.8754
South Dakota,Craig Smith,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Loyola MD,G.G. Smith,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Columbia,Kyle Smith,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
San Diego,Lamont Smith,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Texas Tech,Tubby Smith,sports_reference_2016_coaches,17,9,1,1,0,0,0,0,47,0.979
Army,Zach Spiker,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Eastern Illinois,Jay Spoonhour,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Vanderbilt,Kevin Stallings,sports_reference_2016_coaches,8,2,0,0,6,2,0,0,12,0.8922
Oral Roberts,Scott Sutton,sports_reference_2016_coaches,3,0,0,0,3,0,0,0,3,0.7367
Cal St. Fullerton,Dedrique Taylor,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Fresno St.,Rodney Terry,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Cal St. Northridge,Reggie Theus,sports_reference_2016_coaches,1,0,0,0,0,0,0,0,1,0.5406
UMBC,Aki Thomas,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
UTSA,Brooks Thompson,sports_reference_2016_coaches,1,0,0,0,1,0,0,0,1,0.5406
Georgetown,John Thompson III,sports_reference_2016_coaches,10,2,1,0,8,2,1,0,18,0.9342
Oregon St.,Wayne Tinkle,sports_reference_2016_coaches,3,0,0,0,0,0,0,0,3,0.7367
Robert Morris,Andrew Toole,sports_reference_2016_coaches,1,0,0,0,1,0,0,0,1,0.5406
Maryland,Mark Turgeon,sports_reference_2016_coaches,6,1,0,0,1,0,0,0,8,0.8431
UC-Irvine,Russ Turner,sports_reference_2016_coaches,1,0,0,0,1,0,0,0,1,0.5406
Stephen F. Austin,Brad Underwood,sports_reference_2016_coaches,2,0,0,0,2,0,0,0,2,0.6583
Idaho,Don Verlin,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
VCU,Will Wade,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Delaware State,Keith Walker,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Grambling,Shawn Walker,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Maine,Bob Walsh,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
San Francisco,Rex Walters,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Bradley,Brian Wardle,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Cleveland St.,Gary Waters,sports_reference_2016_coaches,3,0,0,0,1,0,0,0,3,0.7367
Kansas St.,Bruce Weber,sports_reference_2016_coaches,10,3,1,0,2,0,0,0,20,0.9426
Florida,Michael White,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Ball State,James Whitford,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Seton Hall,Kevin Willard,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
UCSB,Bob Williams,sports_reference_2016_coaches,3,0,0,0,3,0,0,0,3,0.7367
Virginia Tech,Buzz Williams,sports_reference_2016_coaches,5,3,0,0,0,0,0,0,11,0.8754
Stetson,Corey Williams,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
North Carolina,Roy Williams,sports_reference_2016_coaches,25,16,7,2,11,7,3,2,101,0.9972
Pepperdine,Marty Wilson,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Texas A&M-Corpus Christi,Willis Wilson,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Marquette,Steve Wojciechowski,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
San Jose State,Dave Wojcik,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Morehead St.,Sean Woods,sports_reference_2016_coaches,1,0,0,0,0,0,0,0,1,0.5406
Western Illinois,Billy Wright,sports_reference_2016_coaches,0,0,0,0,0,0,0,0,0,0.2339
Villanova,Jay Wright,sports_reference_2016_coaches,12,4,1,1,10,4,1,1,32,0.9594
Wofford,Mike Young,sports_reference_2016_coaches,4,0,0,0,4,0,0,0,4,0.7773
