team,coach,source,career_ncaa_pre,career_s16_pre,career_ff_pre,career_titles_pre,school_ncaa_pre,school_s16_pre,school_ff_pre,school_titles_pre,coach_resume_points_pre,coach_tourney_score
UNLV,Dave Rice,sports_reference_2015_coaches,2,0,0,0,2,0,0,0,2,0.6491
Monmouth,King Rice,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Boise St.,Leon Rice,sports_reference_2015_coaches,1,0,0,0,1,0,0,0,1,0.5369
Louisiana-Monroe,Keith Richard,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Missouri-Kansas City,Kareem Richardson,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
North Dakota St.,David Richman,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Alcorn State,Luther Riley,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Prairie View,Byron Rimm II,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Southern Utah,Nick Robinson,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Washington,Lorenzo Romar,sports_reference_2015_coaches,7,3,0,0,6,3,0,0,13,0.9048
BYU,Dave Rose,sports_reference_2015_coaches,7,1,0,0,7,1,0,0,9,0.848
Delaware,Monte Ross,sports_reference_2015_coaches,1,0,0,0,1,0,0,0,1,0.5369
Wisconsin,Bo Ryan,sports_reference_2015_coaches,13,6,1,0,13,6,1,0,29,0.9602
Southern Miss,Doc Sadler,sports_reference_2015_coaches,1,0,0,0,0,0,0,0,1,0.5369
Houston,Kelvin Sampson,sports_reference_2015_coaches,14,3,1,0,0,0,0,0,24,0.9545
Florida A&M,Byron Samuels,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
St. Bonaventure,Mark Schmidt,sports_reference_2015_coaches,1,0,0,0,1,0,0,0,1,0.5369
UT-Martin,Heath Schroyer,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Denver,Joe Scott,sports_reference_2015_coaches,1,0,0,0,0,0,0,0,1,0.5369
Kansas,Bill Self,sports_reference_2015_coaches,16,10,2,1,11,7,2,1,52,0.9801
Arizona St.,Herb Sendek,sports_reference_2015_coaches,8,1,0,0,2,0,0,0,10,0.8622
Kent St.,Rob Senderoff,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
William & Mary,Tony Shaver,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Little Rock,Steve Shields,sports_reference_2015_coaches,1,0,0,0,1,0,0,0,1,0.5369
Wyoming,Larry Shyatt,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
McNeese St.,Dave Simmons,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Evansville,Marty Simmons,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Towson,Pat Skerry,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
New Orleans,Mark Slessinger,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Youngstown State,Jerry Slocum,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
VCU,Shaka Smart,sports_reference_2015_coaches,4,1,1,0,4,1,1,0,10,0.8622
South Dakota,Craig Smith,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Loyola MD,G.G. Smith,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Columbia,Kyle Smith,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Texas Tech,Tubby Smith,sports_reference_2015_coaches,17,9,1,1,0,0,0,0,47,0.9773
Army,Zach Spiker,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Eastern Illinois,Jay Spoonhour,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Vanderbilt,Kevin Stallings,sports_reference_2015_coaches,8,2,0,0,6,2,0,0,12,0.892
Oral Roberts,Scott Sutton,sports_reference_2015_coaches,3,0,0,0,3,0,0,0,3,0.723
Hawaii,Benjy Taylor,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Cal St. Fullerton,Dedrique Taylor,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Fresno St.,Rodney Terry,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Cal St. Northridge,Reggie Theus,sports_reference_2015_coaches,1,0,0,0,0,0,0,0,1,0.5369
UMBC,Aki Thomas,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
UTSA,Brooks Thompson,sports_reference_2015_coaches,1,0,0,0,1,0,0,0,1,0.5369
Georgetown,John Thompson III,sports_reference_2015_coaches,9,2,1,0,7,2,1,0,17,0.9361
Oregon St.,Wayne Tinkle,sports_reference_2015_coaches,3,0,0,0,0,0,0,0,3,0.723
Robert Morris,Andrew Toole,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Maryland,Mark Turgeon,sports_reference_2015_coaches,5,1,0,0,0,0,0,0,7,0.8281
UC-Irvine,Russ Turner,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Tennessee,Donnie Tyndall,sports_reference_2015_coaches,2,0,0,0,0,0,0,0,2,0.6491
Stephen F. Austin,Brad Underwood,sports_reference_2015_coaches,1,0,0,0,1,0,0,0,1,0.5369
Idaho,Don Verlin,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Pacific,Ron Verlin,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Chattanooga,Will Wade,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Delaware State,Keith Walker,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Grambling,Shawn Walker,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Maine,Bob Walsh,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
San Francisco,Rex Walters,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Green Bay,Brian Wardle,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Cleveland St.,Gary Waters,sports_reference_2015_coaches,3,0,0,0,1,0,0,0,3,0.723
Kansas St.,Bruce Weber,sports_reference_2015_coaches,10,3,1,0,2,0,0,0,20,0.9432
Louisiana Tech,Michael White,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Ball State,James Whitford,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Seton Hall,Kevin Willard,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
UCSB,Bob Williams,sports_reference_2015_coaches,3,0,0,0,3,0,0,0,3,0.723
Virginia Tech,Buzz Williams,sports_reference_2015_coaches,5,3,0,0,0,0,0,0,11,0.8764
Stetson,Corey Williams,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
North Carolina,Roy Williams,sports_reference_2015_coaches,24,15,7,2,10,6,3,2,98,0.9972
Pepperdine,Marty Wilson,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Texas A&M-Corpus Christi,Willis Wilson,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Marquette,Steve Wojciechowski,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
San Jose State,Dave Wojcik,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Morehead St.,Sean Woods,sports_reference_2015_coaches,1,0,0,0,0,0,0,0,1,0.5369
Western Illinois,Billy Wright,sports_reference_2015_coaches,0,0,0,0,0,0,0,0,0,0.2315
Villanova,Jay Wright,sports_reference_2015_coaches,11,4,1,0,9,4,1,0,23,0.9503
Wofford,Mike Young,sports_reference_2015_coaches,3,0,0,0,3,0,0,0,3,0.723
