team,coach,source,career_ncaa_pre,career_s16_pre,career_ff_pre,career_titles_pre,school_ncaa_pre,school_s16_pre,school_ff_pre,school_titles_pre,coach_resume_points_pre,coach_tourney_score
Oregon St.,Craig Robinson,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Lamar,Steve Roccaforte,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Manhattan,Barry Rohrssen,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Southeast Missouri State,Zac Roman,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Washington,Lorenzo Romar,sports_reference_2009_coaches,4,2,0,0,3,2,0,0,8,0.8573
BYU,Dave Rose,sports_reference_2009_coaches,2,0,0,0,2,0,0,0,2,0.6441
Delaware,Monte Ross,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Florida International,Sergio Rouco,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Louisiana Tech,Kerry Rupp,sports_reference_2009_coaches,1,0,0,0,0,0,0,0,1,0.5259
Wisconsin,Bo Ryan,sports_reference_2009_coaches,7,3,0,0,7,3,0,0,13,0.928
Nebraska,Doc Sadler,sports_reference_2009_coaches,1,0,0,0,0,0,0,0,1,0.5259
Lipscomb,Scott Sanderson,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
St. Bonaventure,Mark Schmidt,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Wyoming,Heath Schroyer,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Texas-Rio Grande Valley,Tom Schuberth,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Denver,Joe Scott,sports_reference_2009_coaches,1,0,0,0,0,0,0,0,1,0.5259
Gardner-Webb,Rick Scruggs,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Kansas,Bill Self,sports_reference_2009_coaches,10,6,1,1,5,3,1,1,34,0.9712
Arizona St.,Herb Sendek,sports_reference_2009_coaches,6,1,0,0,0,0,0,0,8,0.8573
William & Mary,Tony Shaver,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Little Rock,Steve Shields,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Chattanooga,John Shulman,sports_reference_2009_coaches,1,0,0,0,1,0,0,0,1,0.5259
McNeese St.,Dave Simmons,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Evansville,Marty Simmons,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Boston College,Al Skinner Jr,sports_reference_2009_coaches,8,1,0,0,6,1,0,0,10,0.8919
Youngstown State,Jerry Slocum,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Alcorn State,Larry Smith,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Minnesota,Tubby Smith,sports_reference_2009_coaches,14,9,1,1,0,0,0,0,44,0.9769
UCF,Kirk Speraw,sports_reference_2009_coaches,4,0,0,0,4,0,0,0,4,0.768
Southern,Rob Spivery,sports_reference_2009_coaches,3,0,0,0,1,0,0,0,3,0.7147
Vanderbilt,Kevin Stallings,sports_reference_2009_coaches,5,2,0,0,3,2,0,0,9,0.8746
Mississippi St.,Rick Stansbury,sports_reference_2009_coaches,5,0,0,0,5,0,0,0,5,0.8084
Butler,Brad Stevens,sports_reference_2009_coaches,1,0,0,0,1,0,0,0,1,0.5259
UC-Davis,Gary Stewart,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Tennessee Tech,Mike Sutton,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Oral Roberts,Scott Sutton,sports_reference_2009_coaches,3,0,0,0,3,0,0,0,3,0.7147
Chicago State,Benjy Taylor,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Ball State,Billy Taylor,sports_reference_2009_coaches,1,0,0,0,0,0,0,0,1,0.5259
Old Dominion,Blaine Taylor,sports_reference_2009_coaches,4,0,0,0,2,0,0,0,4,0.768
Pacific,Bob Thomason,sports_reference_2009_coaches,4,0,0,0,4,0,0,0,4,0.768
UTSA,Brooks Thompson,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Georgetown,John Thompson III,sports_reference_2009_coaches,5,2,1,0,3,2,1,0,13,0.928
Samford,Jimmy Tillette,sports_reference_2009_coaches,2,0,0,0,2,0,0,0,2,0.6441
Montana,Wayne Tinkle,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Texas A&M,Mark Turgeon,sports_reference_2009_coaches,2,1,0,0,1,0,0,0,4,0.768
Morehead St.,Donnie Tyndall,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Idaho,Don Verlin,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
DePaul,Jerry Wainwright,sports_reference_2009_coaches,3,0,0,0,0,0,0,0,3,0.7147
San Francisco,Rex Walters,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Jacksonville,Cliff Warren,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Cleveland St.,Gary Waters,sports_reference_2009_coaches,2,0,0,0,0,0,0,0,2,0.6441
Stetson,Derek Waugh,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Illinois,Bruce Weber,sports_reference_2009_coaches,6,3,1,0,4,2,1,0,16,0.9438
Loyola Chicago,Jim Whitesell,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Fordham,Dereck Whittenburg,sports_reference_2009_coaches,1,0,0,0,0,0,0,0,1,0.5259
Iona,Kevin Willard,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Holy Cross,Ralph Willard,sports_reference_2009_coaches,6,1,0,0,4,0,0,0,8,0.8573
UCSB,Bob Williams,sports_reference_2009_coaches,1,0,0,0,1,0,0,0,1,0.5259
Marquette,Buzz Williams,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Maryland,Gary Williams,sports_reference_2009_coaches,15,9,2,1,12,7,2,1,49,0.9841
North Carolina,Roy Williams,sports_reference_2009_coaches,19,12,6,2,5,3,2,2,83,0.9971
Buffalo,Reggie Witherspoon,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Tulsa,Doug Wojcik,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Boston University,Dennis Wolff,sports_reference_2009_coaches,2,0,0,0,2,0,0,0,2,0.6441
Mississippi Valley State,Sean Woods,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Maine,Ted Woodward,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
UC-Riverside,Jim Wooldridge,sports_reference_2009_coaches,1,0,0,0,0,0,0,0,1,0.5259
Villanova,Jay Wright,sports_reference_2009_coaches,6,3,0,0,4,3,0,0,12,0.9179
Southeastern Louisiana,Jim Yarbrough,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Wofford,Mike Young,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
Central Michigan,Ernie Zeigler,sports_reference_2009_coaches,0,0,0,0,0,0,0,0,0,0.2233
