team,coach,source,career_ncaa_pre,career_s16_pre,career_ff_pre,career_titles_pre,school_ncaa_pre,school_s16_pre,school_ff_pre,school_titles_pre,coach_resume_points_pre,coach_tourney_score
Prairie View,Byron Rimm II,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Oregon St.,Craig Robinson,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Lamar,Steve Roccaforte,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Manhattan,Barry Rohrssen,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Washington,Lorenzo Romar,sports_reference_2011_coaches,6,3,0,0,5,3,0,0,12,0.9043
BYU,Dave Rose,sports_reference_2011_coaches,4,0,0,0,4,0,0,0,4,0.7667
Delaware,Monte Ross,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Louisiana Tech,Kerry Rupp,sports_reference_2011_coaches,1,0,0,0,0,0,0,0,1,0.5203
Wisconsin,Bo Ryan,sports_reference_2011_coaches,9,3,0,0,9,3,0,0,15,0.929
Nebraska,Doc Sadler,sports_reference_2011_coaches,1,0,0,0,0,0,0,0,1,0.5203
Lipscomb,Scott Sanderson,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
St. Bonaventure,Mark Schmidt,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Denver,Joe Scott,sports_reference_2011_coaches,1,0,0,0,0,0,0,0,1,0.5203
Kansas,Bill Self,sports_reference_2011_coaches,12,7,1,1,7,4,1,1,38,0.971
Arizona St.,Herb Sendek,sports_reference_2011_coaches,7,1,0,0,1,0,0,0,9,0.8652
William & Mary,Tony Shaver,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Little Rock,Steve Shields,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Chattanooga,John Shulman,sports_reference_2011_coaches,2,0,0,0,2,0,0,0,2,0.6406
McNeese St.,Dave Simmons,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Evansville,Marty Simmons,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Youngstown State,Jerry Slocum,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
VCU,Shaka Smart,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Columbia,Kyle Smith,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Alcorn State,Larry Smith,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Minnesota,Tubby Smith,sports_reference_2011_coaches,16,9,1,1,2,0,0,0,46,0.9783
Army,Zach Spiker,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Southern,Rob Spivery,sports_reference_2011_coaches,3,0,0,0,1,0,0,0,3,0.7159
Vanderbilt,Kevin Stallings,sports_reference_2011_coaches,6,2,0,0,4,2,0,0,10,0.8826
Mississippi St.,Rick Stansbury,sports_reference_2011_coaches,6,0,0,0,6,0,0,0,6,0.8246
Butler,Brad Stevens,sports_reference_2011_coaches,3,1,1,0,3,1,1,0,9,0.8652
UC-Davis,Gary Stewart,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Tennessee Tech,Mike Sutton,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Oral Roberts,Scott Sutton,sports_reference_2011_coaches,3,0,0,0,3,0,0,0,3,0.7159
Ball State,Billy Taylor,sports_reference_2011_coaches,1,0,0,0,0,0,0,0,1,0.5203
Old Dominion,Blaine Taylor,sports_reference_2011_coaches,5,0,0,0,3,0,0,0,5,0.8029
Florida International,Isiah Thomas III,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Pacific,Bob Thomason,sports_reference_2011_coaches,4,0,0,0,4,0,0,0,4,0.7667
UTSA,Brooks Thompson,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Georgetown,John Thompson III,sports_reference_2011_coaches,6,2,1,0,4,2,1,0,14,0.9232
Samford,Jimmy Tillette,sports_reference_2011_coaches,2,0,0,0,2,0,0,0,2,0.6406
Montana,Wayne Tinkle,sports_reference_2011_coaches,1,0,0,0,1,0,0,0,1,0.5203
Robert Morris,Andrew Toole,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Texas A&M,Mark Turgeon,sports_reference_2011_coaches,4,1,0,0,3,0,0,0,6,0.8246
UC-Irvine,Russ Turner,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Morehead St.,Donnie Tyndall,sports_reference_2011_coaches,1,0,0,0,1,0,0,0,1,0.5203
Idaho,Don Verlin,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Fairleigh Dickinson,Greg Vetrone,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Centenary (LA),Adam Walsh,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
San Francisco,Rex Walters,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Green Bay,Brian Wardle,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Jacksonville,Cliff Warren,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Grambling,Robert Washington,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Cleveland St.,Gary Waters,sports_reference_2011_coaches,3,0,0,0,1,0,0,0,3,0.7159
Stetson,Derek Waugh,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Illinois,Bruce Weber,sports_reference_2011_coaches,7,3,1,0,5,2,1,0,17,0.9362
Loyola Chicago,Jim Whitesell,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Seton Hall,Kevin Willard,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
UCSB,Bob Williams,sports_reference_2011_coaches,2,0,0,0,2,0,0,0,2,0.6406
Marquette,Buzz Williams,sports_reference_2011_coaches,2,0,0,0,2,0,0,0,2,0.6406
Maryland,Gary Williams,sports_reference_2011_coaches,17,9,2,1,14,7,2,1,51,0.9826
North Carolina,Roy Williams,sports_reference_2011_coaches,20,13,7,2,6,4,3,2,90,0.9971
Central Arkansas,Corliss Williamson,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Buffalo,Reggie Witherspoon,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Tulsa,Doug Wojcik,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Mississippi Valley State,Sean Woods,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Maine,Ted Woodward,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
UC-Riverside,Jim Wooldridge,sports_reference_2011_coaches,1,0,0,0,0,0,0,0,1,0.5203
Villanova,Jay Wright,sports_reference_2011_coaches,8,4,1,0,6,4,1,0,20,0.9449
Southeastern Louisiana,Jim Yarbrough,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Georgia Southern,Charlton Young,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
Wofford,Mike Young,sports_reference_2011_coaches,1,0,0,0,1,0,0,0,1,0.5203
Central Michigan,Ernie Zeigler,sports_reference_2011_coaches,0,0,0,0,0,0,0,0,0,0.2217
