team,coach,source,career_ncaa_pre,career_s16_pre,career_ff_pre,career_titles_pre,school_ncaa_pre,school_s16_pre,school_ff_pre,school_titles_pre,coach_resume_points_pre,coach_tourney_score
Air Force,Dave Pilipovich,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Minnesota,Richard Pitino,sports_reference_2018_coaches,1,0,0,0,1,0,0,0,1,0.5627
Utah Valley,Mark Pope,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Portland,Terry Porter,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Lamar,Tic Price,sports_reference_2018_coaches,2,0,0,0,0,0,0,0,2,0.6797
San Jose State,Jean Prioleau,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Iowa St.,Steve Prohm,sports_reference_2018_coaches,3,1,0,0,2,1,0,0,5,0.8134
Charleston Southern,Barclay Radebaugh,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Weber State,Randy Rahe,sports_reference_2018_coaches,3,0,0,0,3,0,0,0,3,0.7382
Southeast Missouri State,Rick Ray,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Lehigh,Brett Reed,sports_reference_2018_coaches,2,0,0,0,2,0,0,0,2,0.6797
VCU,Mike Rhoades,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Monmouth,King Rice,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Boise St.,Leon Rice,sports_reference_2018_coaches,2,0,0,0,2,0,0,0,2,0.6797
Louisiana-Monroe,Keith Richard,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Missouri-Kansas City,Kareem Richardson,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Furman,Bob Richey,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
North Dakota St.,David Richman,sports_reference_2018_coaches,1,0,0,0,1,0,0,0,1,0.5627
Bethune-Cookman,Ryan Ridder,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Nicholls State,Richie Riley,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Alcorn State,Montez Robinson,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
BYU,Dave Rose,sports_reference_2018_coaches,8,1,0,0,8,1,0,0,10,0.8733
James Madison,Louis Rowe,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Southern Miss,Doc Sadler,sports_reference_2018_coaches,1,0,0,0,0,0,0,0,1,0.5627
Houston,Kelvin Sampson,sports_reference_2018_coaches,14,3,1,0,0,0,0,0,24,0.9596
St. Bonaventure,Mark Schmidt,sports_reference_2018_coaches,1,0,0,0,1,0,0,0,1,0.5627
San Diego,Sam Scholl,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Southern,Morris Scott,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Kansas,Bill Self,sports_reference_2018_coaches,19,12,2,1,14,9,2,1,59,0.9861
Santa Clara,Herb Sendek,sports_reference_2018_coaches,8,1,0,0,0,0,0,0,10,0.8733
Kent St.,Rob Senderoff,sports_reference_2018_coaches,1,0,0,0,1,0,0,0,1,0.5627
William & Mary,Tony Shaver,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
McNeese St.,Dave Simmons,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Evansville,Marty Simmons,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Southern Utah,Todd Simon,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Towson,Pat Skerry,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Kennesaw St.,Al Skinner Jr,sports_reference_2018_coaches,9,1,0,0,0,0,0,0,11,0.8844
New Orleans,Mark Slessinger,sports_reference_2018_coaches,1,0,0,0,1,0,0,0,1,0.5627
Texas,Shaka Smart,sports_reference_2018_coaches,6,1,1,0,1,0,0,0,12,0.8983
Prairie View,Byron Smith,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
South Dakota,Craig Smith,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Loyola MD,G.G. Smith,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
San Francisco,Kyle Smith,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Memphis,Tubby Smith,sports_reference_2018_coaches,18,9,1,1,0,0,0,0,48,0.9819
Drexel,Zach Spiker,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Eastern Illinois,Jay Spoonhour,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Morehead St.,Preston Spradlin,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Pittsburgh,Kevin Stallings,sports_reference_2018_coaches,9,2,0,0,0,0,0,0,13,0.9109
Western Kentucky,Rick Stansbury,sports_reference_2018_coaches,6,0,0,0,0,0,0,0,6,0.8384
UT-Martin,Anthony Stewart,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Pacific,Damon Stoudamire,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Cal St. Fullerton,Dedrique Taylor,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Fresno St.,Rodney Terry,sports_reference_2018_coaches,1,0,0,0,1,0,0,0,1,0.5627
Cal St. Northridge,Reggie Theus,sports_reference_2018_coaches,1,0,0,0,0,0,0,0,1,0.5627
Oregon St.,Wayne Tinkle,sports_reference_2018_coaches,4,0,0,0,1,0,0,0,4,0.7799
Robert Morris,Andrew Toole,sports_reference_2018_coaches,1,0,0,0,1,0,0,0,1,0.5627
Maryland,Mark Turgeon,sports_reference_2018_coaches,8,2,0,0,3,1,0,0,12,0.8983
UC-Irvine,Russ Turner,sports_reference_2018_coaches,1,0,0,0,1,0,0,0,1,0.5627
Illinois,Brad Underwood,sports_reference_2018_coaches,4,0,0,0,0,0,0,0,4,0.7799
Idaho,Don Verlin,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
LSU,Will Wade,sports_reference_2018_coaches,2,0,0,0,0,0,0,0,2,0.6797
Maine,Bob Walsh,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Bradley,Brian Wardle,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Kansas St.,Bruce Weber,sports_reference_2018_coaches,11,3,1,0,3,0,0,0,21,0.9513
New Mexico,Paul Weir,sports_reference_2018_coaches,1,0,0,0,0,0,0,0,1,0.5627
Florida,Michael White,sports_reference_2018_coaches,1,1,0,0,1,1,0,0,3,0.7382
Ball State,James Whitford,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Seton Hall,Kevin Willard,sports_reference_2018_coaches,2,0,0,0,2,0,0,0,2,0.6797
Virginia Tech,Buzz Williams,sports_reference_2018_coaches,6,3,0,0,1,0,0,0,12,0.8983
Stetson,Corey Williams,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
North Carolina,Roy Williams,sports_reference_2018_coaches,27,18,9,3,13,9,5,3,123,0.9972
Pepperdine,Marty Wilson,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Texas A&M-Corpus Christi,Willis Wilson,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Canisius,Reggie Witherspoon,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Marquette,Steve Wojciechowski,sports_reference_2018_coaches,1,0,0,0,1,0,0,0,1,0.5627
Western Illinois,Billy Wright,sports_reference_2018_coaches,0,0,0,0,0,0,0,0,0,0.2396
Villanova,Jay Wright,sports_reference_2018_coaches,14,5,2,2,12,5,2,2,48,0.9819
Wofford,Mike Young,sports_reference_2018_coaches,4,0,0,0,4,0,0,0,4,0.7799
