team,coach,source,career_ncaa_pre,career_s16_pre,career_ff_pre,career_titles_pre,school_ncaa_pre,school_s16_pre,school_ff_pre,school_titles_pre,coach_resume_points_pre,coach_tourney_score
Utah Valley,Mark Pope,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Portland,Terry Porter,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Lamar,Tic Price,sports_reference_2019_coaches,2,0,0,0,0,0,0,0,2,0.6525
San Jose State,Jean Prioleau,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Iowa St.,Steve Prohm,sports_reference_2019_coaches,3,1,0,0,2,1,0,0,5,0.7994
Western Carolina,Mark Prosser,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
North Alabama,Tony Pujol,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Charleston Southern,Barclay Radebaugh,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Weber State,Randy Rahe,sports_reference_2019_coaches,3,0,0,0,3,0,0,0,3,0.7175
Southeast Missouri State,Rick Ray,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Lehigh,Brett Reed,sports_reference_2019_coaches,2,0,0,0,2,0,0,0,2,0.6525
Maryland-Eastern Shore,Clifford Reed,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
VCU,Mike Rhoades,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Monmouth,King Rice,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Boise St.,Leon Rice,sports_reference_2019_coaches,2,0,0,0,2,0,0,0,2,0.6525
Louisiana-Monroe,Keith Richard,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Missouri-Kansas City,Kareem Richardson,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Furman,Bob Richey,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
North Dakota St.,David Richman,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Bethune-Cookman,Ryan Ridder,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
South Alabama,Richie Riley,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Alcorn State,Montez Robinson,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Pepperdine,Lorenzo Romar,sports_reference_2019_coaches,7,3,0,0,0,0,0,0,13,0.8983
BYU,Dave Rose,sports_reference_2019_coaches,8,1,0,0,8,1,0,0,10,0.8701
James Madison,Louis Rowe,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Southern Miss,Doc Sadler,sports_reference_2019_coaches,1,0,0,0,0,0,0,0,1,0.5339
Houston,Kelvin Sampson,sports_reference_2019_coaches,15,3,1,0,1,0,0,0,25,0.959
Charlotte,Ron Sanchez,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
St. Bonaventure,Mark Schmidt,sports_reference_2019_coaches,2,0,0,0,2,0,0,0,2,0.6525
San Diego,Sam Scholl,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
McNeese St.,Heath Schroyer,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Kansas,Bill Self,sports_reference_2019_coaches,20,13,3,1,15,10,3,1,66,0.9859
Santa Clara,Herb Sendek,sports_reference_2019_coaches,8,1,0,0,0,0,0,0,10,0.8701
Kent St.,Rob Senderoff,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
William & Mary,Tony Shaver,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Southern Utah,Todd Simon,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Delaware State,Eric Skeeters,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Towson,Pat Skerry,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Kennesaw St.,Al Skinner Jr,sports_reference_2019_coaches,9,1,0,0,0,0,0,0,11,0.8799
New Orleans,Mark Slessinger,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Texas,Shaka Smart,sports_reference_2019_coaches,7,1,1,0,2,0,0,0,13,0.8983
Prairie View,Byron Smith,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Utah St.,Craig Smith,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
San Francisco,Kyle Smith,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
High Point,Tubby Smith,sports_reference_2019_coaches,18,9,1,1,0,0,0,0,48,0.9774
Drexel,Zach Spiker,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Eastern Illinois,Jay Spoonhour,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Morehead St.,Preston Spradlin,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Western Kentucky,Rick Stansbury,sports_reference_2019_coaches,6,0,0,0,0,0,0,0,6,0.8277
Xavier,Travis Steele,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
UT-Martin,Anthony Stewart,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Pacific,Damon Stoudamire,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Cal St. Fullerton,Dedrique Taylor,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
UTEP,Rodney Terry,sports_reference_2019_coaches,1,0,0,0,0,0,0,0,1,0.5339
Oregon St.,Wayne Tinkle,sports_reference_2019_coaches,4,0,0,0,1,0,0,0,4,0.7641
Robert Morris,Andrew Toole,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Maryland,Mark Turgeon,sports_reference_2019_coaches,8,2,0,0,3,1,0,0,12,0.8884
UC-Irvine,Russ Turner,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Illinois,Brad Underwood,sports_reference_2019_coaches,4,0,0,0,0,0,0,0,4,0.7641
Idaho,Don Verlin,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Little Rock,Darrell Walker,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Bradley,Brian Wardle,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Kansas St.,Bruce Weber,sports_reference_2019_coaches,12,4,1,0,4,1,0,0,24,0.9548
New Mexico,Paul Weir,sports_reference_2019_coaches,1,0,0,0,0,0,0,0,1,0.5339
Florida,Michael White,sports_reference_2019_coaches,2,1,0,0,2,1,0,0,4,0.7641
Ball State,James Whitford,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Seton Hall,Kevin Willard,sports_reference_2019_coaches,3,0,0,0,3,0,0,0,3,0.7175
Virginia Tech,Buzz Williams,sports_reference_2019_coaches,7,3,0,0,2,0,0,0,13,0.8983
Stetson,Corey Williams,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
North Carolina,Roy Williams,sports_reference_2019_coaches,28,18,9,3,14,9,5,3,124,0.9972
Texas A&M-Corpus Christi,Willis Wilson,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Canisius,Reggie Witherspoon,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Marquette,Steve Wojciechowski,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Southern,Sean Woods,sports_reference_2019_coaches,1,0,0,0,0,0,0,0,1,0.5339
Western Illinois,Billy Wright,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Villanova,Jay Wright,sports_reference_2019_coaches,15,6,3,2,13,6,3,2,55,0.9831
Wofford,Mike Young,sports_reference_2019_coaches,4,0,0,0,4,0,0,0,4,0.7641
