team,coach,source,career_ncaa_pre,career_s16_pre,career_ff_pre,career_titles_pre,school_ncaa_pre,school_s16_pre,school_ff_pre,school_titles_pre,coach_resume_points_pre,coach_tourney_score
North Alabama,Tony Pujol,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Charleston Southern,Barclay Radebaugh,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Weber State,Randy Rahe,sports_reference_2021_coaches,3,0,0,0,3,0,0,0,3,0.7343
Lehigh,Brett Reed,sports_reference_2021_coaches,2,0,0,0,2,0,0,0,2,0.6629
VCU,Mike Rhoades,sports_reference_2021_coaches,1,0,0,0,1,0,0,0,1,0.5529
Monmouth,King Rice,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Boise St.,Leon Rice,sports_reference_2021_coaches,2,0,0,0,2,0,0,0,2,0.6629
Louisiana-Monroe,Keith Richard,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Furman,Bob Richey,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
North Dakota St.,David Richman,sports_reference_2021_coaches,2,0,0,0,2,0,0,0,2,0.6629
South Alabama,Richie Riley,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
IU Indianapolis,Byron Rimm II,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
UT-Martin,Montez Robinson,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Pepperdine,Lorenzo Romar,sports_reference_2021_coaches,7,3,0,0,0,0,0,0,13,0.8986
Green Bay,Will Ryan,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Houston,Kelvin Sampson,sports_reference_2021_coaches,16,4,1,0,2,1,0,0,28,0.9571
Charlotte,Ron Sanchez,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
North Dakota,Paul Sather,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
St. Bonaventure,Mark Schmidt,sports_reference_2021_coaches,2,0,0,0,2,0,0,0,2,0.6629
San Diego,Sam Scholl,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Elon,Mike Schrage,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
McNeese St.,Heath Schroyer,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Air Force,Joe Scott,sports_reference_2021_coaches,1,0,0,0,1,0,0,0,1,0.5529
Kansas,Bill Self,sports_reference_2021_coaches,21,13,3,1,16,10,3,1,67,0.9829
Santa Clara,Herb Sendek,sports_reference_2021_coaches,8,1,0,0,0,0,0,0,10,0.88
Kent St.,Rob Senderoff,sports_reference_2021_coaches,1,0,0,0,1,0,0,0,1,0.5529
ETSU,Jason Shay,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
UNC Wilmington,Takayo Siddle,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Southern Utah,Todd Simon,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Delaware State,Eric Skeeters,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Towson,Pat Skerry,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
New Orleans,Mark Slessinger,sports_reference_2021_coaches,1,0,0,0,1,0,0,0,1,0.5529
Texas,Shaka Smart,sports_reference_2021_coaches,7,1,1,0,2,0,0,0,13,0.8986
Northern Colorado,Steve Smiley,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Prairie View,Byron Smith,sports_reference_2021_coaches,1,0,0,0,1,0,0,0,1,0.5529
Utah St.,Craig Smith,sports_reference_2021_coaches,1,0,0,0,1,0,0,0,1,0.5529
Cal Poly,John Smith,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Washington St.,Kyle Smith,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
High Point,Tubby Smith,sports_reference_2021_coaches,18,9,1,1,0,0,0,0,48,0.9743
Drexel,Zach Spiker,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Eastern Illinois,Jay Spoonhour,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Morehead St.,Preston Spradlin,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Montana St.,Danny Sprinkle,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Vanderbilt,Jerry Stackhouse,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Western Kentucky,Rick Stansbury,sports_reference_2021_coaches,6,0,0,0,0,0,0,0,6,0.8414
Xavier,Travis Steele,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Pacific,Damon Stoudamire,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Cal St. Fullerton,Dedrique Taylor,sports_reference_2021_coaches,1,0,0,0,1,0,0,0,1,0.5529
UTEP,Rodney Terry,sports_reference_2021_coaches,1,0,0,0,0,0,0,0,1,0.5529
Oregon St.,Wayne Tinkle,sports_reference_2021_coaches,4,0,0,0,1,0,0,0,4,0.7757
Robert Morris,Andrew Toole,sports_reference_2021_coaches,1,0,0,0,1,0,0,0,1,0.5529
Maryland,Mark Turgeon,sports_reference_2021_coaches,9,2,0,0,4,1,0,0,13,0.8986
UC-Irvine,Russ Turner,sports_reference_2021_coaches,2,0,0,0,2,0,0,0,2,0.6629
Illinois,Brad Underwood,sports_reference_2021_coaches,4,0,0,0,0,0,0,0,4,0.7757
LSU,Will Wade,sports_reference_2021_coaches,3,1,0,0,1,1,0,0,5,0.81
Little Rock,Darrell Walker,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Bradley,Brian Wardle,sports_reference_2021_coaches,1,0,0,0,1,0,0,0,1,0.5529
Kansas St.,Bruce Weber,sports_reference_2021_coaches,13,4,1,0,5,1,0,0,25,0.95
New Mexico,Paul Weir,sports_reference_2021_coaches,1,0,0,0,0,0,0,0,1,0.5529
Florida,Michael White,sports_reference_2021_coaches,3,1,0,0,3,1,0,0,5,0.81
Buffalo,Jim Whitesell,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Ball State,James Whitford,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Seton Hall,Kevin Willard,sports_reference_2021_coaches,4,0,0,0,4,0,0,0,4,0.7757
Texas A&M,Buzz Williams,sports_reference_2021_coaches,8,4,0,0,0,0,0,0,16,0.9129
Alabama St.,Mo Williams,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
North Carolina,Roy Williams,sports_reference_2021_coaches,29,19,9,3,15,10,5,3,127,0.9971
Texas A&M-Corpus Christi,Willis Wilson,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Canisius,Reggie Witherspoon,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Marquette,Steve Wojciechowski,sports_reference_2021_coaches,2,0,0,0,2,0,0,0,2,0.6629
Southern,Sean Woods,sports_reference_2021_coaches,1,0,0,0,0,0,0,0,1,0.5529
Villanova,Jay Wright,sports_reference_2021_coaches,16,6,3,2,14,6,3,2,56,0.98
Illinois Chicago,Luke Yaklich,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Fairfield,Jay Young,sports_reference_2021_coaches,0,0,0,0,0,0,0,0,0,0.2443
Virginia Tech,Mike Young,sports_reference_2021_coaches,5,0,0,0,0,0,0,0,5,0.81
