team,coach,source,career_ncaa_pre,career_s16_pre,career_ff_pre,career_titles_pre,school_ncaa_pre,school_s16_pre,school_ff_pre,school_titles_pre,coach_resume_points_pre,coach_tourney_score
Weber State,Randy Rahe,sports_reference_2017_coaches,3,0,0,0,3,0,0,0,3,0.7189
Southeast Missouri State,Rick Ray,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Lehigh,Brett Reed,sports_reference_2017_coaches,2,0,0,0,2,0,0,0,2,0.6582
Rice,Mike Rhoades,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Monmouth,King Rice,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Boise St.,Leon Rice,sports_reference_2017_coaches,2,0,0,0,2,0,0,0,2,0.6582
Louisiana-Monroe,Keith Richard,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Missouri-Kansas City,Kareem Richardson,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
North Dakota St.,David Richman,sports_reference_2017_coaches,1,0,0,0,1,0,0,0,1,0.5523
Nicholls State,Richie Riley,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Alcorn State,Montez Robinson,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Washington,Lorenzo Romar,sports_reference_2017_coaches,7,3,0,0,6,3,0,0,13,0.9025
BYU,Dave Rose,sports_reference_2017_coaches,8,1,0,0,8,1,0,0,10,0.8559
James Madison,Louis Rowe,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Southern Miss,Doc Sadler,sports_reference_2017_coaches,1,0,0,0,0,0,0,0,1,0.5523
Houston,Kelvin Sampson,sports_reference_2017_coaches,14,3,1,0,0,0,0,0,24,0.9548
Florida A&M,Byron Samuels,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
St. Bonaventure,Mark Schmidt,sports_reference_2017_coaches,1,0,0,0,1,0,0,0,1,0.5523
Kansas,Bill Self,sports_reference_2017_coaches,18,11,2,1,13,8,2,1,56,0.9831
Santa Clara,Herb Sendek,sports_reference_2017_coaches,8,1,0,0,0,0,0,0,10,0.8559
Kent St.,Rob Senderoff,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
William & Mary,Tony Shaver,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
McNeese St.,Dave Simmons,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Evansville,Marty Simmons,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Southern Utah,Todd Simon,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Towson,Pat Skerry,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Kennesaw St.,Al Skinner Jr,sports_reference_2017_coaches,9,1,0,0,0,0,0,0,11,0.8729
New Orleans,Mark Slessinger,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Youngstown State,Jerry Slocum,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Texas,Shaka Smart,sports_reference_2017_coaches,6,1,1,0,1,0,0,0,12,0.8898
Prairie View,Byron Smith,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
South Dakota,Craig Smith,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Loyola MD,G.G. Smith,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
San Francisco,Kyle Smith,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
San Diego,Lamont Smith,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Memphis,Tubby Smith,sports_reference_2017_coaches,18,9,1,1,0,0,0,0,48,0.9802
Drexel,Zach Spiker,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Eastern Illinois,Jay Spoonhour,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Morehead St.,Preston Spradlin,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Pittsburgh,Kevin Stallings,sports_reference_2017_coaches,9,2,0,0,0,0,0,0,13,0.9025
Western Kentucky,Rick Stansbury,sports_reference_2017_coaches,6,0,0,0,0,0,0,0,6,0.822
UT-Martin,Anthony Stewart,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Pacific,Damon Stoudamire,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Oral Roberts,Scott Sutton,sports_reference_2017_coaches,3,0,0,0,3,0,0,0,3,0.7189
Cal St. Fullerton,Dedrique Taylor,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Fresno St.,Rodney Terry,sports_reference_2017_coaches,1,0,0,0,1,0,0,0,1,0.5523
Cal St. Northridge,Reggie Theus,sports_reference_2017_coaches,1,0,0,0,0,0,0,0,1,0.5523
Georgetown,John Thompson III,sports_reference_2017_coaches,10,2,1,0,8,2,1,0,18,0.935
Oregon St.,Wayne Tinkle,sports_reference_2017_coaches,4,0,0,0,1,0,0,0,4,0.7698
Robert Morris,Andrew Toole,sports_reference_2017_coaches,1,0,0,0,1,0,0,0,1,0.5523
Maryland,Mark Turgeon,sports_reference_2017_coaches,7,2,0,0,2,1,0,0,11,0.8729
UC-Irvine,Russ Turner,sports_reference_2017_coaches,1,0,0,0,1,0,0,0,1,0.5523
Oklahoma St.,Brad Underwood,sports_reference_2017_coaches,3,0,0,0,0,0,0,0,3,0.7189
Idaho,Don Verlin,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
VCU,Will Wade,sports_reference_2017_coaches,1,0,0,0,1,0,0,0,1,0.5523
Delaware State,Keith Walker,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Grambling,Shawn Walker,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Maine,Bob Walsh,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Bradley,Brian Wardle,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Cleveland St.,Gary Waters,sports_reference_2017_coaches,3,0,0,0,1,0,0,0,3,0.7189
Kansas St.,Bruce Weber,sports_reference_2017_coaches,10,3,1,0,2,0,0,0,20,0.9421
New Mexico State,Paul Weir,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Florida,Michael White,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Ball State,James Whitford,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Seton Hall,Kevin Willard,sports_reference_2017_coaches,1,0,0,0,1,0,0,0,1,0.5523
UCSB,Bob Williams,sports_reference_2017_coaches,3,0,0,0,3,0,0,0,3,0.7189
Virginia Tech,Buzz Williams,sports_reference_2017_coaches,5,3,0,0,0,0,0,0,11,0.8729
Stetson,Corey Williams,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
North Carolina,Roy Williams,sports_reference_2017_coaches,26,17,8,3,12,8,4,3,116,0.9972
Pepperdine,Marty Wilson,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Texas A&M-Corpus Christi,Willis Wilson,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Canisius,Reggie Witherspoon,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Marquette,Steve Wojciechowski,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
San Jose State,Dave Wojcik,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Western Illinois,Billy Wright,sports_reference_2017_coaches,0,0,0,0,0,0,0,0,0,0.2373
Villanova,Jay Wright,sports_reference_2017_coaches,13,5,2,1,11,5,2,1,39,0.9718
Wofford,Mike Young,sports_reference_2017_coaches,4,0,0,0,4,0,0,0,4,0.7698
