team,coach,source,career_ncaa_pre,career_s16_pre,career_ff_pre,career_titles_pre,school_ncaa_pre,school_s16_pre,school_ff_pre,school_titles_pre,coach_resume_points_pre,coach_tourney_score
Louisiana Tech,Kerry Rupp,sports_reference_2008_coaches,1,0,0,0,0,0,0,0,1,0.5487
Wisconsin,Bo Ryan,sports_reference_2008_coaches,6,2,0,0,6,2,0,0,10,0.9026
Nebraska,Doc Sadler,sports_reference_2008_coaches,1,0,0,0,0,0,0,0,1,0.5487
Lipscomb,Scott Sanderson,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
St. Bonaventure,Mark Schmidt,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Wyoming,Heath Schroyer,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Texas-Rio Grande Valley,Tom Schuberth,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Denver,Joe Scott,sports_reference_2008_coaches,1,0,0,0,0,0,0,0,1,0.5487
Gardner-Webb,Rick Scruggs,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Kansas,Bill Self,sports_reference_2008_coaches,9,5,0,1,4,2,0,1,27,0.9613
Arizona St.,Herb Sendek,sports_reference_2008_coaches,6,1,0,0,0,0,0,0,8,0.861
William & Mary,Tony Shaver,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Little Rock,Steve Shields,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Chattanooga,John Shulman,sports_reference_2008_coaches,1,0,0,0,1,0,0,0,1,0.5487
McNeese St.,Dave Simmons,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Evansville,Marty Simmons,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Boston College,Al Skinner Jr,sports_reference_2008_coaches,8,1,0,0,6,1,0,0,10,0.9026
Youngstown State,Jerry Slocum,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Mercer,Mark Slonaker,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Maryland-Eastern Shore,Meredith Smith,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Minnesota,Tubby Smith,sports_reference_2008_coaches,14,9,1,1,0,0,0,0,44,0.9713
UCF,Kirk Speraw,sports_reference_2008_coaches,4,0,0,0,4,0,0,0,4,0.7779
Southern,Rob Spivery,sports_reference_2008_coaches,3,0,0,0,1,0,0,0,3,0.7292
Vanderbilt,Kevin Stallings,sports_reference_2008_coaches,4,2,0,0,2,2,0,0,8,0.861
Mississippi St.,Rick Stansbury,sports_reference_2008_coaches,4,0,0,0,4,0,0,0,4,0.7779
Butler,Brad Stevens,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
UC-Davis,Gary Stewart,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Tennessee Tech,Mike Sutton,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Oral Roberts,Scott Sutton,sports_reference_2008_coaches,2,0,0,0,2,0,0,0,2,0.6576
Oklahoma St.,Sean Sutton,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Chicago State,Benjy Taylor,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Ball State,Billy Taylor,sports_reference_2008_coaches,1,0,0,0,0,0,0,0,1,0.5487
Old Dominion,Blaine Taylor,sports_reference_2008_coaches,4,0,0,0,2,0,0,0,4,0.7779
Loyola Marymount,Rodney Tention,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Western Illinois,Derek Thomas,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Pacific,Bob Thomason,sports_reference_2008_coaches,4,0,0,0,4,0,0,0,4,0.7779
UTSA,Brooks Thompson,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Georgetown,John Thompson III,sports_reference_2008_coaches,4,2,1,0,2,2,1,0,12,0.9183
Samford,Jimmy Tillette,sports_reference_2008_coaches,2,0,0,0,2,0,0,0,2,0.6576
Montana,Wayne Tinkle,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Texas A&M,Mark Turgeon,sports_reference_2008_coaches,1,1,0,0,0,0,0,0,3,0.7292
Morehead St.,Donnie Tyndall,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
DePaul,Jerry Wainwright,sports_reference_2008_coaches,3,0,0,0,0,0,0,0,3,0.7292
Florida Atlantic,Rex Walters,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Jacksonville,Cliff Warren,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Cleveland St.,Gary Waters,sports_reference_2008_coaches,2,0,0,0,0,0,0,0,2,0.6576
Stetson,Derek Waugh,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Illinois,Bruce Weber,sports_reference_2008_coaches,6,3,1,0,4,2,1,0,16,0.9384
Providence,Tim Welsh,sports_reference_2008_coaches,3,0,0,0,2,0,0,0,3,0.7292
Alcorn State,Samuel West,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Loyola Chicago,Jim Whitesell,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Fordham,Dereck Whittenburg,sports_reference_2008_coaches,1,0,0,0,0,0,0,0,1,0.5487
Iona,Kevin Willard,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Holy Cross,Ralph Willard,sports_reference_2008_coaches,6,1,0,0,4,0,0,0,8,0.861
UCSB,Bob Williams,sports_reference_2008_coaches,1,0,0,0,1,0,0,0,1,0.5487
Maryland,Gary Williams,sports_reference_2008_coaches,15,9,2,1,12,7,2,1,49,0.9799
North Carolina,Roy Williams,sports_reference_2008_coaches,18,11,5,1,4,2,1,1,68,0.9914
Rice,Willis Wilson,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Buffalo,Reggie Witherspoon,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Tulsa,Doug Wojcik,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Boston University,Dennis Wolff,sports_reference_2008_coaches,2,0,0,0,2,0,0,0,2,0.6576
Maine,Ted Woodward,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
UC-Riverside,Jim Wooldridge,sports_reference_2008_coaches,1,0,0,0,0,0,0,0,1,0.5487
Villanova,Jay Wright,sports_reference_2008_coaches,5,2,0,0,3,2,0,0,9,0.8854
Grambling,Larry Wright,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Southeastern Louisiana,Jim Yarbrough,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Wofford,Mike Young,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Central Michigan,Ernie Zeigler,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
