team,coach,source,career_ncaa_pre,career_s16_pre,career_ff_pre,career_titles_pre,school_ncaa_pre,school_s16_pre,school_ff_pre,school_titles_pre,coach_resume_points_pre,coach_tourney_score
Rutgers,Steve Pikiell,sports_reference_2026_coaches,3,0,0,0,2,0,0,0,3,0.7391
Xavier,Richard Pitino,sports_reference_2026_coaches,4,0,0,0,0,0,0,0,4,0.7814
St. John's,Rick Pitino,sports_reference_2026_coaches,24,13,7,2,1,0,0,0,94,0.9973
Western Kentucky,Hank Plona,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Kentucky,Mark Pope,sports_reference_2026_coaches,3,1,0,0,1,1,0,0,5,0.8156
Valparaiso,Roger Powell Jr.,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Idaho,Alex Pribble,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Winthrop,Mark Prosser,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
North Alabama,Tony Pujol,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Evansville,David Ragland,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Lehigh,Brett Reed,sports_reference_2026_coaches,2,0,0,0,2,0,0,0,2,0.6817
Penn St.,Mike Rhoades,sports_reference_2026_coaches,3,0,0,0,0,0,0,0,3,0.7391
Monmouth,King Rice,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Boise St.,Leon Rice,sports_reference_2026_coaches,5,0,0,0,5,0,0,0,5,0.8156
Furman,Bob Richey,sports_reference_2026_coaches,1,0,0,0,1,0,0,0,1,0.5806
North Dakota St.,David Richman,sports_reference_2026_coaches,2,0,0,0,2,0,0,0,2,0.6817
USC Upstate,Marty Richter,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Mercer,Ryan Ridder,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Washington St.,David Riley,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
South Alabama,Richie Riley,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
North Texas,Daniyal Robinson,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
North Carolina A&T,Monte Ross,sports_reference_2026_coaches,1,0,0,0,0,0,0,0,1,0.5806
Nicholls State,Tevon Saddler,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Houston,Kelvin Sampson,sports_reference_2026_coaches,21,9,3,0,7,6,2,0,51,0.9836
Binghamton,Levell Sanders,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Wright St.,Clint Sargent,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
North Dakota,Paul Sather,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
ETSU,Brooks Savage,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Saint Louis,Josh Schertz,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Duke,Jon Scheyer,sports_reference_2026_coaches,3,2,1,0,3,2,1,0,11,0.9098
Pepperdine,Ed Schilling,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
St. Bonaventure,Mark Schmidt,sports_reference_2026_coaches,3,0,0,0,3,0,0,0,3,0.7391
East Carolina,Michael Schwartz,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Cal State Bakersfield,Mike Scott,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Kansas,Bill Self,sports_reference_2026_coaches,26,14,4,2,21,11,4,2,86,0.9918
Central Connecticut,Patrick Sellers,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Santa Clara,Herb Sendek,sports_reference_2026_coaches,8,1,0,0,0,0,0,0,10,0.8975
Kent St.,Rob Senderoff,sports_reference_2026_coaches,2,0,0,0,2,0,0,0,2,0.6817
Texas A&M-Corpus Christi,Jim Shaw,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Notre Dame,Micah Shrewsberry,sports_reference_2026_coaches,1,0,0,0,0,0,0,0,1,0.5806
UT-Martin,Jeremy Shulman,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Central Arkansas,John Shulman,sports_reference_2026_coaches,2,0,0,0,0,0,0,0,2,0.6817
UNC Wilmington,Takayo Siddle,sports_reference_2026_coaches,1,0,0,0,1,0,0,0,1,0.5806
Eastern Illinois,Marty Simmons,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Bowling Green,Todd Simon,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
American,Duane Simpkins,sports_reference_2026_coaches,1,0,0,0,1,0,0,0,1,0.5806
Towson,Pat Skerry,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
George Mason,Tony Skinn,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Pacific,Dave Smart,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Marquette,Shaka Smart,sports_reference_2026_coaches,12,2,1,0,4,1,0,0,20,0.9549
Northern Colorado,Steve Smiley,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Prairie View A&M,Byron Smith,sports_reference_2026_coaches,1,0,0,0,1,0,0,0,1,0.5806
Stanford,Kyle Smith,sports_reference_2026_coaches,1,0,0,0,0,0,0,0,1,0.5806
Tennessee State,Nolan Smith,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Drexel,Zach Spiker,sports_reference_2026_coaches,1,0,0,0,1,0,0,0,1,0.5806
James Madison,Preston Spradlin,sports_reference_2026_coaches,2,0,0,0,0,0,0,0,2,0.6817
Washington,Danny Sprinkle,sports_reference_2026_coaches,3,0,0,0,0,0,0,0,3,0.7391
Miami OH,Travis Steele,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Western Michigan,Dwayne Stephens,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Coppin State,Larry Stewart,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Georgia Tech,Damon Stoudamire,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
LIU,Rod Strickland,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Cleveland St.,Rob Summers,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Abilene Christian,Brette Tanner,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
St. Thomas,John Tauer,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Elon,Billy Taylor,sports_reference_2026_coaches,1,0,0,0,0,0,0,0,1,0.5806
Cal St. Fullerton,Dedrique Taylor,sports_reference_2026_coaches,2,0,0,0,2,0,0,0,2,0.6817
Bethune-Cookman,Reggie Theus,sports_reference_2026_coaches,1,0,0,0,0,0,0,0,1,0.5806
Hampton,Ivan Thomas,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Longwood,Ronnie Thomas,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Oregon St.,Wayne Tinkle,sports_reference_2026_coaches,5,1,0,0,2,1,0,0,7,0.8702
Robert Morris,Andrew Toole,sports_reference_2026_coaches,2,0,0,0,2,0,0,0,2,0.6817
UT Arlington,KT Turner,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
UC Irvine,Russ Turner,sports_reference_2026_coaches,2,0,0,0,2,0,0,0,2,0.6817
Illinois,Brad Underwood,sports_reference_2026_coaches,9,1,0,0,5,1,0,0,11,0.9098
Loyola Chicago,Drew Valentine,sports_reference_2026_coaches,1,0,0,0,1,0,0,0,1,0.5806
Seattle,Chris Victor,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
N.C. State,Will Wade,sports_reference_2026_coaches,7,1,0,0,0,0,0,0,9,0.8866
Fresno St.,Vance Walberg,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Little Rock,Darrell Walker,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Florida A&M,Charlie Ward Jr.,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Bradley,Brian Wardle,sports_reference_2026_coaches,1,0,0,0,1,0,0,0,1,0.5806
Delaware State,Stan Waterman,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Georgia,Michael White,sports_reference_2026_coaches,5,1,0,0,1,0,0,0,7,0.8702
Louisiana,Quannas White,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Wyoming,Sundance Wicks,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
Villanova,Kevin Willard,sports_reference_2026_coaches,7,1,0,0,0,0,0,0,9,0.8866
Maryland,Buzz Williams,sports_reference_2026_coaches,11,4,0,0,0,0,0,0,19,0.9481
Jackson State,Mo Williams,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
VMI,Andrew Wilson,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
BYU,Kevin Young,sports_reference_2026_coaches,2,1,0,0,2,1,0,0,4,0.7814
Virginia Tech,Mike Young,sports_reference_2026_coaches,7,0,0,0,2,0,0,0,7,0.8702
East Texas A&M,Jaret von Rosenberg,sports_reference_2026_coaches,0,0,0,0,0,0,0,0,0,0.2568
